"","Date","Price","Open","High","Low","Vol.","Change","iso_code","continent","location","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million","Year_category"
"1621",2021-01-05,3647.63,3655.05,3668.4,3645.24,"37.75B",-0.38,"CHN","Asia","China",87215,32,26.857,4634,0,0,60.389,0.022,0.019,3.209,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,410714,NA,NA,NA,NA,284,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1622",2021-01-04,3661.53,3669.81,3671.68,3654.66,"36.22B",-0.53,"CHN","Asia","China",87183,33,25.714,4634,0,0,60.367,0.023,0.018,3.209,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,366071,NA,NA,NA,NA,253,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1623",2021-01-03,3681.08,3686.94,3708.94,3678.06,"42.41B",0.4,"CHN","Asia","China",87150,33,24.857,4634,0,0,60.344,0.023,0.017,3.209,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,321429,NA,NA,NA,NA,223,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1624",2021-12-10,3666.35,3654.37,3667.85,3651.35,"42.00B",-0.18,"CHN","Asia","China",99604,87,74.429,4636,0,0,68.968,0.06,0.052,3.21,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2591879000,NA,1162488000,120580000,9139000,8440000,179.47,NA,80.49,8.35,5844,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1625",2021-12-09,3673.04,3641.16,3688.4,3638.7,"43.19B",0.98,"CHN","Asia","China",99517,63,74.857,4636,0,0,68.907,0.044,0.052,3.21,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2582740000,NA,NA,NA,7809000,8339571,178.83,NA,NA,NA,5774,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1626",2021-12-08,3637.57,3602.82,3637.72,3591.99,"36.10B",1.18,"CHN","Asia","China",99454,83,79.571,4636,0,0,68.864,0.057,0.055,3.21,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2574931000,NA,NA,NA,7379000,8364429,178.29,NA,NA,NA,5792,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1627",2021-12-07,3595.09,3611.22,3614.22,3572.57,"40.38B",0.16,"CHN","Asia","China",99371,74,78.143,4636,0,0,68.806,0.051,0.054,3.21,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2567552000,NA,NA,NA,7435000,8511000,177.78,NA,NA,NA,5893,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1628",2021-12-06,3589.31,3615.24,3626.13,3586.81,"41.87B",-0.5,"CHN","Asia","China",99297,94,83.714,4636,0,0,68.755,0.065,0.058,3.21,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2560117000,NA,NA,NA,7089000,8614857,177.27,NA,NA,NA,5965,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1629",2021-12-03,3607.43,3576.45,3608.47,3573.21,"37.76B",0.94,"CHN","Asia","China",99083,90,67.857,4636,0,0,68.607,0.062,0.047,3.21,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2532799000,NA,1.125e+09,96312000,8436000,8564571,175.38,NA,77.9,6.67,5930,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1630",2021-12-02,3573.84,3573.25,3586.87,3567.14,"35.40B",-0.09,"CHN","Asia","China",98993,96,58.571,4636,0,0,68.544,0.066,0.041,3.21,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2524363000,NA,NA,NA,7983000,8576143,174.79,NA,NA,NA,5938,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1631",2021-12-01,3576.89,3561.89,3576.89,3558.69,"32.99B",0.36,"CHN","Asia","China",98897,73,46.714,4636,0,0,68.478,0.051,0.032,3.21,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2516380000,NA,NA,NA,8405000,8537571,174.24,NA,NA,NA,5912,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1632",2021-11-30,3563.89,3570.75,3582.11,3546.36,"34.92B",0.03,"CHN","Asia","China",98824,113,39.714,4636,0,0,68.427,0.078,0.027,3.21,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2507975000,NA,NA,NA,8162000,8364000,173.66,NA,NA,NA,5791,896590,0.062,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1633",2021-02-09,3562.7,3528.67,3563.68,3526.35,"33.36B",-0.04,"CHN","Asia","China",89734,14,16.429,4636,0,0,62.133,0.01,0.011,3.21,0,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",40520000,NA,NA,NA,NA,1674286,2.81,NA,NA,NA,1159,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1634",2021-02-06,3564.09,3576.11,3576.11,3554.88,"30.10B",-0.56,"CHN","Asia","China",89692,11,24.286,4636,0,0,62.104,0.008,0.017,3.21,0,0,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1738321,NA,NA,NA,NA,1204,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1635",2021-02-05,3584.18,3593.39,3597.15,3579.53,"30.65B",-0.24,"CHN","Asia","China",89681,12,35.857,4636,0,0,62.097,0.008,0.025,3.21,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1560452,NA,NA,NA,NA,1080,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1636",2021-02-04,3592.7,3590.02,3602.74,3575.29,"33.68B",0.1,"CHN","Asia","China",89669,20,41.571,4636,0,0,62.088,0.014,0.029,3.21,0,0,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1382583,NA,NA,NA,NA,957,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1637",2021-02-03,3589.09,3580.51,3598.38,3577.36,"36.00B",0.2,"CHN","Asia","China",89649,30,46.143,4636,0,0,62.075,0.021,0.032,3.21,0,0,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",31200000,NA,NA,NA,NA,1204714,2.16,NA,NA,NA,834,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1638",2021-02-02,3582.08,3562.76,3585.19,3562.75,"33.00B",0.61,"CHN","Asia","China",89619,25,49.571,4636,0,0,62.054,0.017,0.034,3.21,0,0,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1020367,NA,NA,NA,NA,707,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1639",2021-01-09,3560.37,3519.28,3561.91,3517.65,"31.80B",1.13,"CHN","Asia","China",87433,69,45.143,4634,0,0,60.54,0.048,0.031,3.209,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9e+06,NA,NA,NA,NA,5e+05,0.62,NA,NA,NA,346,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1640",2021-01-08,3520.71,3531.49,3537.98,3513.11,"31.24B",-0.47,"CHN","Asia","China",87364,33,39.286,4634,0,0,60.492,0.023,0.027,3.209,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5e+05,NA,NA,NA,NA,346,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1641",2021-01-07,3537.37,3518.56,3537.51,3513.52,"27.67B",0.44,"CHN","Asia","China",87331,53,37.143,4634,0,0,60.469,0.037,0.026,3.209,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5e+05,NA,NA,NA,NA,346,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1642",2021-01-06,3521.79,3530.46,3549.77,3517.81,"31.04B",-0.33,"CHN","Asia","China",87278,63,32.286,4634,0,0,60.433,0.044,0.022,3.209,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,455357,NA,NA,NA,NA,315,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1643",2021-01-05,3533.3,3542.9,3550.44,3521.29,"31.30B",-0.16,"CHN","Asia","China",87215,32,26.857,4634,0,0,60.389,0.022,0.019,3.209,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,410714,NA,NA,NA,NA,284,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1644",2021-01-02,3539.1,3534.15,3543.65,3527.39,"30.87B",0.18,"CHN","Asia","China",87117,28,23.143,4634,0,0,60.321,0.019,0.016,3.209,0,0,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,276786,NA,NA,NA,NA,192,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1645",2021-01-01,3532.79,3486.45,3534.2,3482.83,"32.21B",1.15,"CHN","Asia","China",87089,18,22.286,4634,0,0,60.302,0.012,0.015,3.209,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,232143,NA,NA,NA,NA,161,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1646",2021-11-10,3492.46,3498.94,3498.94,3448.44,"30.70B",-0.41,"CHN","Asia","China",98003,64,68,4636,0,0,67.859,0.044,0.047,3.21,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2355525000,NA,NA,NA,8694000,8815000,163.1,NA,NA,NA,6104,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1647",2021-11-09,3507,3507.11,3514.95,3489.04,"28.73B",0.24,"CHN","Asia","China",97939,54,73.571,4636,0,0,67.815,0.037,0.051,3.21,0,0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2346831000,NA,NA,NA,8338000,8696714,162.5,NA,NA,NA,6022,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1648",2021-11-08,3498.63,3491.97,3507.27,3484.24,"29.82B",0.2,"CHN","Asia","China",97885,62,81.571,4636,0,0,67.777,0.043,0.056,3.21,0,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2338493000,NA,NA,NA,7767000,8438714,161.92,NA,NA,NA,5843,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1649",2021-11-05,3491.57,3520.21,3525.87,3491.46,"35.45B",-1,"CHN","Asia","China",97665,60,83.571,4636,0,0,67.625,0.042,0.058,3.21,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2311626000,NA,1072454000,37973000,8947000,7057143,160.06,NA,74.26,2.63,4886,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1650",2021-11-04,3526.87,3505.89,3527.95,3503.01,"31.94B",0.81,"CHN","Asia","China",97605,78,86.143,4636,0,0,67.583,0.054,0.06,3.21,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2302679000,NA,NA,NA,8859000,6442143,159.44,NA,NA,NA,4461,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1651",2021-11-03,3498.54,3501.1,3512.61,3480.49,"30.66B",-0.2,"CHN","Asia","China",97527,103,84.143,4636,0,0,67.529,0.071,0.058,3.21,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2293820000,NA,NA,NA,7866000,5652571,158.83,NA,NA,NA,3914,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1652",2021-11-02,3505.63,3543.38,3559.05,3477.66,"41.76B",-1.1,"CHN","Asia","China",97424,110,75,4636,0,0,67.458,0.076,0.052,3.21,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2285954000,NA,NA,NA,6532000,4945000,158.28,NA,NA,NA,3424,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1653",2021-11-01,3544.48,3530.4,3556.59,3519.29,"38.23B",-0.08,"CHN","Asia","China",97314,71,64.857,4636,0,0,67.382,0.049,0.045,3.21,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2279422000,NA,NA,NA,5350000,4390571,157.83,NA,NA,NA,3040,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1654",2021-02-09,3547.34,3519.33,3547.34,3502.8,"35.88B",0.82,"CHN","Asia","China",89734,14,16.429,4636,0,0,62.133,0.01,0.011,3.21,0,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",40520000,NA,NA,NA,NA,1674286,2.81,NA,NA,NA,1159,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1655",2021-02-08,3518.42,3548.7,3552.04,3509.49,"37.82B",-1.23,"CHN","Asia","China",89720,14,18,4636,0,0,62.124,0.01,0.012,3.21,0,0,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1795238,NA,NA,NA,NA,1243,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1656",2021-02-07,3562.31,3589.86,3589.86,3553.13,"35.06B",-0.98,"CHN","Asia","China",89706,14,20.286,4636,0,0,62.114,0.01,0.014,3.21,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1916190,NA,NA,NA,NA,1327,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1657",2021-02-06,3597.64,3612.83,3625.02,3589.71,"33.73B",-0.34,"CHN","Asia","China",89692,11,24.286,4636,0,0,62.104,0.008,0.017,3.21,0,0,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1738321,NA,NA,NA,NA,1204,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1658",2021-02-05,3609.86,3574.26,3611.09,3564.21,"32.12B",0.76,"CHN","Asia","China",89681,12,35.857,4636,0,0,62.097,0.008,0.025,3.21,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1560452,NA,NA,NA,NA,1080,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1659",2021-02-02,3582.6,3594.75,3607.58,3578.76,"35.32B",-0.34,"CHN","Asia","China",89619,25,49.571,4636,0,0,62.054,0.017,0.034,3.21,0,0,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1020367,NA,NA,NA,NA,707,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1660",2021-02-01,3594.78,3590.05,3610.96,3576.35,"35.23B",0.22,"CHN","Asia","China",89594,30,56.714,4636,0,0,62.036,0.021,0.039,3.21,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,836020,NA,NA,NA,NA,579,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1661",2021-10-20,3587,3583.24,3596.05,3574.3,"34.42B",-0.17,"CHN","Asia","China",96622,21,19.857,4636,0,0,66.903,0.015,0.014,3.21,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2238325000,NA,NA,NA,2099000,1831571,154.99,NA,NA,NA,1268,2002548,0.139,70.83,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1662",2021-01-09,3593.15,3562.3,3596.79,3560.62,"33.42B",0.7,"CHN","Asia","China",87433,69,45.143,4634,0,0,60.54,0.048,0.031,3.209,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9e+06,NA,NA,NA,NA,5e+05,0.62,NA,NA,NA,346,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1663",2021-01-08,3568.14,3571.05,3571.05,3539.48,"34.10B",-0.12,"CHN","Asia","China",87364,33,39.286,4634,0,0,60.492,0.023,0.027,3.209,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5e+05,NA,NA,NA,NA,346,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1664",2021-01-05,3572.37,3551.99,3578.77,3542.69,"32.03B",0.4,"CHN","Asia","China",87215,32,26.857,4634,0,0,60.389,0.022,0.019,3.209,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,410714,NA,NA,NA,NA,284,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1665",2021-01-04,3558.28,3555.11,3569.69,3547.18,"29.50B",-0.1,"CHN","Asia","China",87183,33,25.714,4634,0,0,60.367,0.023,0.018,3.209,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,366071,NA,NA,NA,NA,253,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1666",2021-01-03,3561.76,3543.49,3569.13,3515.65,"32.51B",0.42,"CHN","Asia","China",87150,33,24.857,4634,0,0,60.344,0.023,0.017,3.209,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,321429,NA,NA,NA,NA,223,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1667",2021-01-02,3546.94,3581.3,3583.64,3515.14,"40.54B",-1.25,"CHN","Asia","China",87117,28,23.143,4634,0,0,60.321,0.019,0.016,3.209,0,0,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,276786,NA,NA,NA,NA,192,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1668",2021-01-01,3591.71,3600.36,3614.7,3586.75,"39.44B",-0.01,"CHN","Asia","China",87089,18,22.286,4634,0,0,60.302,0.012,0.015,3.209,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,232143,NA,NA,NA,NA,161,NA,NA,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
"1669",2021-10-08,3592.17,3609.09,3612.55,3571.73,"40.72B",0.67,"CHN","Asia","China",96374,17,24.429,4636,0,0,66.731,0.012,0.017,3.21,0,0,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2218826000,NA,NA,NA,1263000,945714,153.64,NA,NA,NA,655,2002548,0.139,76.39,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,76.91,0.761,NA,NA,NA,NA,"2nd year"
